0.0,1.6,8.0,11.6,12.5,15.2,20.0,36.0,46.0,54.0
1187.5,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2175.5,1988.0,1238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2625.75,2445.0,1722.0,631.0,0.0,0.0,0.0,0.0,0.0,0.0
3423.25,3249.0,2552.0,1572.0,1077.0,0.0,0.0,0.0,0.0,0.0
3911.5,3741.0,3059.0,2131.0,1682.0,812.0,0.0,0.0,0.0,0.0
4508.0,4341.0,3673.0,2787.0,2371.0,1608.0,997.0,0.0,0.0,0.0
5055.5,4891.0,4233.0,3372.0,2974.0,2261.0,1715.0,941.0,0.0,0.0
5454.0,5291.0,4639.0,3794.0,3407.0,2720.0,2204.0,1503.0,759.0,0.0
